gene	cluster	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
SVEP1	0	9.89246011192302e-59	1.76792059695275	0.493	0.139	1.78192883996069e-54
SELM	0	1.05491289507539e-58	0.901530898413889	0.986	0.722	1.9002145978993e-54
PDPN	0	1.20905947378288e-58	1.69097160846907	0.54	0.165	2.1778788301251e-54
DCN	0	5.32250376910792e-58	0.975794074666783	1	0.834	9.5874260392941e-54
COL5A2	0	1.10045761604879e-57	0.53159153842867	0.882	0.455	1.98225430378868e-53
LMNA	0	1.95541329778741e-57	0.890574295284606	0.998	0.893	3.52228597330446e-53
MXRA7	0	6.46397107014282e-57	1.1353330193249	0.855	0.463	1.16435510886483e-52
EMP1	0	1.11797914321639e-56	0.998843494941841	0.943	0.673	2.01381583067569e-52
GFPT2	0	3.44030254122077e-56	1.66716653019036	0.533	0.169	6.19701696750098e-52
PXDC1	0	5.91014111521224e-56	1.56487788588866	0.68	0.291	1.06459371908318e-51
DPYSL3	0	1.30232614372676e-55	1.29784139973028	0.699	0.279	2.34588008269502e-51
TUBB2B	0	1.97060219057244e-55	2.14985343706361	0.424	0.109	3.54964572587814e-51
PROCR	0	3.56262059877289e-55	1.92818089058242	0.464	0.135	6.41734848456961e-51
NFATC4	0	3.89980987820183e-55	1.93782485395301	0.412	0.101	7.02472753360496e-51
SHOX2	0	6.49384272289795e-55	1.90392635989772	0.429	0.109	1.16973588967561e-50
NFYB	0	1.17302687747491e-54	1.56823858565603	0.609	0.236	2.11297331439555e-50
PPAP2B	0	1.18548583678177e-54	1.51656993283455	0.813	0.465	2.13541563779501e-50
MFAP5	0	4.58273064031702e-54	0.931575287045408	0.872	0.524	8.25487270240304e-50
DCLK1	0	1.17875485393041e-53	1.67615728388312	0.517	0.163	2.12329111838485e-49
MT1X	0	2.60361118885583e-53	2.09720090110946	0.645	0.298	4.689884834486e-49
GJA1	0	7.77951330801115e-53	1.33141327146456	0.597	0.21	1.40132373217205e-48
CYR61	0	4.82578227201571e-52	1.20030056220642	0.936	0.696	8.6926816065819e-48
FBN1	0	5.78888470442193e-52	0.632291521706564	0.927	0.586	1.04275180180752e-47
LGALS3	0	6.06958182093635e-52	0.875266196425846	0.976	0.795	1.09331377340526e-47
OSMR	0	6.32247842412909e-52	1.54408472394726	0.533	0.179	1.13886803853837e-47
OLFML3	0	7.90398025920277e-52	1.13041193087123	0.751	0.357	1.4237439640902e-47
ANK2	0	2.40114116305494e-51	1.45553583393432	0.611	0.236	4.32517557701086e-47
FUNDC2	0	2.94735443065205e-51	1.24577427257224	0.758	0.374	5.30906953593354e-47
VEGFB	0	4.41403732817755e-51	1.32377498091387	0.813	0.536	7.95100543924622e-47
PTGIS	0	5.1350417260533e-51	1.49854872289442	0.469	0.136	9.24975066113981e-47
MARC2	0	7.74787203741897e-51	2.43699405237778	0.289	0.051	1.39562419010028e-46
GOLM1	0	2.84881680147279e-50	1.26042877504733	0.566	0.189	5.13157370449293e-46
ELL2	0	3.70720258579487e-50	1.54234023154499	0.552	0.198	6.6777840177923e-46
CD99	0	1.03765471624612e-49	0.741926946110585	0.993	0.916	1.86912744037414e-45
CTSF	0	1.22468508722292e-49	1.23990797274598	0.784	0.423	2.20602524761465e-45
CPXM2	0	1.29025238403488e-49	1.62574975374231	0.46	0.139	2.32413161936202e-45
ACKR3	0	2.03548501041236e-49	1.34105432681279	0.592	0.23	3.66651914925579e-45
SLC19A2	0	2.69800670820847e-49	2.01264043566935	0.377	0.095	4.85991948349591e-45
ZNF281	0	3.19192693515083e-49	1.87379676034029	0.448	0.137	5.74961798828719e-45
SCPEP1	0	4.62255088411128e-49	1.15986112204263	0.834	0.51	8.32660090754965e-45
MT1M	0	5.01783342627155e-49	1.90936472672258	0.291	0.054	9.03862335074294e-45
TUBB2A	0	8.13385380230086e-49	1.51807535989221	0.751	0.455	1.46515108540845e-44
MIF	0	1.12286587842993e-48	0.799852602449622	0.96	0.823	2.02261830681583e-44
NID2	0	1.23481041776581e-48	1.46457988404968	0.533	0.187	2.22426400552155e-44
LPAR1	0	2.56117302190869e-48	1.62806671050142	0.474	0.15	4.61344096436413e-44
PLOD2	0	3.5721721501771e-48	1.1376651597044	0.538	0.178	6.43455369411402e-44
KCNK2	0	4.0839130761685e-48	1.47474786874496	0.514	0.171	7.35635262410232e-44
TSHZ2	0	5.91584282121871e-48	1.28385870889932	0.633	0.256	1.06562076738613e-43
GLIS3	0	1.27535295190344e-47	1.95250434446159	0.363	0.089	2.29729327226366e-43
MT-ND4	0	1.34350252733745e-47	0.383979040735621	1	1	2.42005110249296e-43
DIO3	0	1.9422468960728e-47	2.53565289476663	0.294	0.059	3.49856933389593e-43
PAPPA	0	1.9995666816989e-47	2.87360496360498	0.251	0.041	3.60181946374422e-43
PRR24	0	3.12265416792251e-47	1.56360293502442	0.524	0.187	5.62483695267882e-43
AKR1C1	0	4.96221347002848e-47	1.23975329765047	0.666	0.292	8.93843512356231e-43
MRC2	0	5.28169936374908e-47	1.03926103121517	0.787	0.388	9.51392506392123e-43
EBF1	0	5.74879437617526e-47	1.23032502901548	0.647	0.266	1.03553033098045e-42
PLCXD3	0	5.85550375843114e-47	2.4319880322658	0.261	0.044	1.0547518920062e-42
MIR4435-1HG	0	7.33322473319627e-47	1.32153689230703	0.642	0.273	1.32093377119064e-42
CRISPLD2	0	9.68615458180728e-47	1.11091316302459	0.799	0.456	1.74476702482095e-42
CAMK2N1	0	1.12171559723848e-46	1.58344227398313	0.405	0.111	2.02054630530568e-42
LGALS3BP	0	1.13238204523052e-46	0.919393484279037	0.922	0.682	2.03975977807374e-42
NFIL3	0	1.37062033054042e-46	1.49134529631441	0.576	0.231	2.46889840140245e-42
TNFAIP6	0	1.45215953603087e-46	1.68401284063057	0.573	0.234	2.61577497225241e-42
CD9	0	1.80804310898874e-46	1.40041396541104	0.829	0.623	3.25682805222142e-42
MXRA5	0	1.85201556925817e-46	0.864253989019088	0.517	0.164	3.33603564490474e-42
CYGB	0	2.13918519261312e-46	1.22097263634601	0.664	0.278	3.85331428745401e-42
SAMD11	0	4.597219945088e-46	2.30426766888972	0.287	0.056	8.28097228708702e-42
FGF18	0	6.39392005552989e-46	2.08907074895747	0.346	0.085	1.1517368196026e-41
CGREF1	0	8.80515008664641e-46	1.80511050426913	0.377	0.099	1.58607168510762e-41
RUNX1	0	1.03744602431696e-45	1.02427874608966	0.822	0.467	1.86875152360214e-41
LDLR	0	1.12392492225184e-45	1.74141534358405	0.445	0.14	2.02452596245224e-41
RP11-417E7.1	0	1.4980060389351e-45	2.14153816885161	0.308	0.067	2.6983582779338e-41
CLIC6	0	1.62322532393911e-45	2.08969923733199	0.31	0.068	2.92391577601152e-41
RNF24	0	2.43733225859927e-45	1.45322443598909	0.562	0.222	4.39036659741486e-41
HAS2	0	3.2140668336774e-45	1.47672236044124	0.581	0.238	5.78949858750309e-41
CALD1	0	3.50932613934247e-45	0.718488803286133	0.995	0.72	6.32134917479759e-41
PRDX4	0	3.83619426759019e-45	0.882696776260495	0.908	0.619	6.91013673421021e-41
FAM20C	0	5.44852406161249e-45	1.25418775963873	0.63	0.263	9.81442639218257e-41
IFITM1	0	6.20703772187869e-45	0.873661567628166	0.936	0.655	1.11807370484201e-40
SPTSSA	0	9.18751030346525e-45	1.35386913494209	0.713	0.383	1.6549462309632e-40
RPL12	0	2.0108612232685e-44	0.504795347582061	1	0.999	3.62216432147354e-40
SGCE	0	2.25425356871036e-44	1.19544338233698	0.623	0.256	4.06058695331797e-40
RBP4	0	2.33045984184429e-44	1.10336201643342	0.609	0.267	4.19785731311411e-40
ANGPTL1	0	2.35188211914236e-44	1.5892727059499	0.396	0.112	4.23644526121113e-40
SFRP4	0	2.68880966330732e-44	1.5375002550154	0.915	0.776	4.84335284651548e-40
CHID1	0	2.73703766387373e-44	1.05288054903121	0.799	0.455	4.93022594393575e-40
HOXC10	0	3.10799214315137e-44	2.26706905093547	0.282	0.057	5.59842624745857e-40
CD63	0	3.12343913401997e-44	0.559456258187402	1	0.992	5.62625091211017e-40
C16orf89	0	3.18443658345253e-44	1.71062927692988	0.431	0.136	5.73612561777304e-40
TMEM150C	0	3.49194292055432e-44	2.25609793311446	0.277	0.055	6.29003678279449e-40
DKK2	0	8.4071585210215e-44	2.32070701453754	0.273	0.054	1.5143814643916e-39
ADRA2A	0	9.86385674141888e-44	2.02044635193425	0.308	0.069	1.77677651483178e-39
ID3	0	1.42192538933727e-43	1.52323538542329	0.822	0.592	2.56131420381322e-39
CCDC71L	0	1.48066156400654e-43	2.1019110947309	0.45	0.158	2.66711567524497e-39
TPST1	0	3.22550490977241e-43	1.56238128981166	0.457	0.152	5.81010199397304e-39
RARRES2	0	3.32552418018184e-43	1.17219125909708	0.834	0.561	5.99026670576155e-39
SH3PXD2B	0	2.21270505579747e-42	1.96209039329079	0.31	0.073	3.98574561700798e-38
LIF	0	2.83452518704567e-42	1.80841186735938	0.344	0.089	5.10583021942537e-38
NEXN	0	2.9485262941545e-42	1.81961007396425	0.398	0.121	5.3111804136605e-38
COL12A1	0	3.80590117126434e-42	0.791040921767475	0.732	0.363	6.85556977979846e-38
LTBP3	0	3.81145416827822e-42	0.715561187681051	0.936	0.626	6.86557239331956e-38
GALNT15	0	5.35932918455397e-42	2.19657953240957	0.301	0.07	9.65375966013707e-38
CISD1	0	1.07089839870816e-41	1.31120334228045	0.583	0.251	1.92900928559301e-37
NBL1	0	1.14417556694393e-41	1.21376020676927	0.718	0.388	2.0610034487361e-37
EFEMP2	0	1.41184911639544e-41	0.909645007206278	0.815	0.451	2.54316381336311e-37
DDR2	0	1.86769069872228e-41	1.11284273585114	0.64	0.277	3.36427125560844e-37
DYRK3	0	2.6651850746752e-41	2.23133483920225	0.256	0.049	4.80079787501244e-37
MAN1C1	0	2.70142211132814e-41	1.75276632426657	0.374	0.109	4.86607164913539e-37
ID4	0	2.88994592301339e-41	1.86027452177452	0.393	0.121	5.20565959112402e-37
ABL1	0	4.05256896780026e-41	1.45761880904704	0.486	0.179	7.29989248169861e-37
GABARAPL1	0	6.19130748503069e-41	1.18518605375444	0.626	0.285	1.11524021727858e-36
MT-ND3	0	1.15572656161132e-40	0.355977431543754	1	1	2.08181025543046e-36
MGST3	0	3.3553962853754e-40	0.702994684749329	0.957	0.783	6.04407532884671e-36
HSPB8	0	6.3899537975874e-40	1.96036841024167	0.28	0.062	1.15102237755942e-35
STON1	0	6.76952169314647e-40	2.24363635647034	0.291	0.069	1.21939394258647e-35
SUSD2	0	7.7731300488061e-40	1.80860174978766	0.339	0.09	1.40017391569144e-35
IGFBP7	0	1.86752190100758e-39	0.736459160239168	1	0.916	3.36396720028496e-35
CCDC85B	0	6.20849904214345e-39	0.82454026258416	0.846	0.612	1.1183369324613e-34
RPL3	0	8.1434057475614e-39	0.416847441429189	1	1	1.46687167730824e-34
PTPRF	0	9.42447731517329e-39	1.82722325807412	0.313	0.08	1.69763109878216e-34
CD248	0	1.24672291225183e-38	0.884455568341762	0.678	0.316	2.24572198183922e-34
CD276	0	1.62674633458784e-38	1.51208374888443	0.467	0.175	2.93025817249308e-34
FBLN5	0	2.27260302181573e-38	1.22332021351377	0.569	0.242	4.09363982319667e-34
CYP1B1	0	3.86991128006672e-38	0.775272470250284	0.927	0.646	6.97087118878418e-34
TMEM100	0	4.33894171323859e-38	1.78417638046966	0.315	0.083	7.81573570805667e-34
CDO1	0	5.09089306864885e-38	1.17948752307893	0.609	0.262	9.17022568455718e-34
BAG2	0	6.25119836939973e-38	1.51379080163366	0.467	0.178	1.12602836227997e-33
PHLDB2	0	6.30064137572877e-38	1.82110586988973	0.455	0.172	1.13493453101002e-33
RPL10A	0	7.37142696598006e-38	0.456643357558012	0.998	0.996	1.32781513938199e-33
B4GALT1	0	9.48655869568118e-38	1.0458242062531	0.782	0.499	1.70881381785305e-33
CTHRC1	0	1.18196369010227e-37	0.872963398117652	0.801	0.522	2.12907119498121e-33
SELENBP1	0	1.62814032795493e-37	1.39745316278523	0.474	0.181	2.93276917274521e-33
LIMA1	0	2.413501816294e-37	0.791351813922733	0.858	0.537	4.34744082169037e-33
SMAD7	0	2.42528915005392e-37	1.77116971890649	0.348	0.104	4.36867334599213e-33
PRUNE2	0	2.47614340023655e-37	1.93295154704019	0.282	0.067	4.46027710684609e-33
H6PD	0	4.94807297438942e-37	1.58657040842829	0.424	0.151	8.91296384876767e-33
VCAM1	0	5.62272985584982e-37	1.19995485507693	0.332	0.092	1.01282232893423e-32
INHBA	0	6.93451550829381e-37	1.70982192842613	0.377	0.124	1.24911427850896e-32
ANKRD9	0	7.74725776207077e-37	1.84560528249719	0.363	0.114	1.39551354068181e-32
ZDHHC14	0	9.27559111656653e-37	1.661545227732	0.332	0.093	1.67081222782713e-32
TMEM119	0	1.0273330442476e-36	1.12410357551559	0.519	0.2	1.85053501260321e-32
PLS3	0	1.24747780849962e-36	0.825462800209684	0.69	0.329	2.24708177645036e-32
CACNB4	0	1.37080343052511e-36	2.020786009391	0.27	0.063	2.46922821940488e-32
MAP1LC3A	0	1.60929095171108e-36	1.16341034932911	0.607	0.286	2.89881579131717e-32
SSR4	0	1.77158948460446e-36	0.543879674514488	0.986	0.918	3.19116413861801e-32
LRP1	0	8.63258067257631e-36	0.596913538155777	0.998	0.811	1.55498675655117e-31
HIF1A	0	9.09829861898569e-36	1.02359214491124	0.82	0.577	1.63887653023789e-31
DSTN	0	1.10738543515942e-35	0.62909524701108	0.988	0.811	1.99473338435266e-31
CDH11	0	1.55155274741361e-35	0.797656632860197	0.739	0.379	2.79481196391613e-31
FZD4	0	1.57675988906763e-35	1.48034008230337	0.325	0.09	2.84021758817752e-31
AP000330.8	0	1.70588123661619e-35	1.82480274318457	0.303	0.082	3.07280387151674e-31
CHPF	0	3.06123440632464e-35	1.21057981328126	0.54	0.233	5.51420153611258e-31
SERPINE2	0	3.18692661182314e-35	0.546480621509177	0.621	0.296	5.74061090587702e-31
RGS3	0	5.51861984456985e-35	1.3626337855696	0.495	0.206	9.94068992602367e-31
MDFI	0	8.20374478872956e-35	1.83505847305291	0.318	0.092	1.47774054879386e-30
STEAP4	0	1.10110258704265e-34	1.52620201908693	0.429	0.162	1.98341609003993e-30
FAM180B	0	1.89092605737669e-34	1.70423905810061	0.308	0.085	3.40612510715264e-30
FZD8	0	2.37458320971281e-34	2.0346229649351	0.261	0.063	4.27733673565569e-30
ABI3BP	0	2.61239439191776e-34	0.815322715561148	0.716	0.368	4.70570601816146e-30
NCOA7	0	3.05741300267167e-34	1.16907719244989	0.578	0.273	5.50731804171248e-30
TPBG	0	3.4405637602262e-34	1.15623468005831	0.514	0.211	6.19748750129545e-30
MYC	0	6.1096862706405e-34	1.29932941465807	0.611	0.317	1.10053778793047e-29
LARP6	0	6.79930333998017e-34	1.18553407267829	0.483	0.19	1.22475851063063e-29
TNC	0	7.01536321209233e-34	0.94706555979696	0.445	0.165	1.26367737539419e-29
CMTM8	0	7.55570249392355e-34	1.71429652998564	0.355	0.115	1.36100869023045e-29
BACE2	0	8.78909519720473e-34	1.00890040027349	0.486	0.19	1.58317971787249e-29
RPS18	0	1.1895846610995e-33	0.401952161277069	1	1	2.14279885003853e-29
ATRAID	0	1.3075160754397e-33	0.694811710322572	0.912	0.719	2.35522870668952e-29
PRSS23	0	1.33464710447533e-33	0.351358390602137	0.69	0.346	2.40409982929141e-29
LTBP2	0	2.01642936945043e-33	0.986701100793507	0.564	0.247	3.63219422319105e-29
MRGPRF	0	2.4552106215741e-33	1.29534350493064	0.438	0.163	4.42257089264142e-29
GXYLT2	0	2.79709337387968e-33	1.17750366613948	0.462	0.18	5.03840429436947e-29
